Navn;Stasjon;Tid(norsk normaltid);Middeltemperatur (døgn)
Tafjord;SN60500;30.07.1997;13,7
Tafjord;SN60500;31.07.1997;16,2
Tafjord;SN60500;01.08.1997;19,9
Tafjord;SN60500;02.08.1997;15,8
Tafjord;SN60500;03.08.1997;15,2
Tafjord;SN60500;04.08.1997;14,6
Tafjord;SN60500;05.08.1997;15,4
Tafjord;SN60500;06.08.1997;16,3
Tafjord;SN60500;07.08.1997;16,4
Tafjord;SN60500;08.08.1997;20,9
Tafjord;SN60500;09.08.1997;19,8
Tafjord;SN60500;10.08.1997;15,1
Tafjord;SN60500;11.08.1997;15
Tafjord;SN60500;12.08.1997;17,1
Tafjord;SN60500;13.08.1997;17,6
Tafjord;SN60500;14.08.1997;15,2
Tafjord;SN60500;15.08.1997;14,9
Tafjord;SN60500;16.08.1997;16,1
Tafjord;SN60500;17.08.1997;16,7
Tafjord;SN60500;18.08.1997;16,5
Tafjord;SN60500;19.08.1997;19,1
Tafjord;SN60500;20.08.1997;17
Tafjord;SN60500;21.08.1997;22,4
Tafjord;SN60500;22.08.1997;18,6
Tafjord;SN60500;23.08.1997;15,6
Tafjord;SN60500;24.08.1997;13,4
Tafjord;SN60500;25.08.1997;12,7
Tafjord;SN60500;26.08.1997;15,3
Tafjord;SN60500;27.08.1997;15,8
Tafjord;SN60500;28.08.1997;20,2
Tafjord;SN60500;29.08.1997;23,3
Tafjord;SN60500;30.08.1997;16,6
Tafjord;SN60500;31.08.1997;15,3
Tafjord;SN60500;01.09.1997;18,8
Tafjord;SN60500;02.09.1997;17,1
Tafjord;SN60500;03.09.1997;13,9
Tafjord;SN60500;04.09.1997;19,8
Tafjord;SN60500;05.09.1997;17,7
Tafjord;SN60500;06.09.1997;14,6
Tafjord;SN60500;07.09.1997;12,1
Tafjord;SN60500;08.09.1997;12
Tafjord;SN60500;09.09.1997;7,4
Tafjord;SN60500;10.09.1997;9,4
Tafjord;SN60500;11.09.1997;10,6
Tafjord;SN60500;12.09.1997;11,7
Tafjord;SN60500;13.09.1997;7,5
Tafjord;SN60500;14.09.1997;7,4
Tafjord;SN60500;15.09.1997;10,1
Tafjord;SN60500;16.09.1997;10,5
Tafjord;SN60500;17.09.1997;7,8
Tafjord;SN60500;18.09.1997;6,3
Tafjord;SN60500;19.09.1997;5,7
Tafjord;SN60500;20.09.1997;7,1
Tafjord;SN60500;21.09.1997;9,1
Tafjord;SN60500;22.09.1997;9,4
Tafjord;SN60500;23.09.1997;9,3
Tafjord;SN60500;24.09.1997;11
Tafjord;SN60500;25.09.1997;10,3
Tafjord;SN60500;26.09.1997;8,7
Tafjord;SN60500;27.09.1997;5,8
Tafjord;SN60500;28.09.1997;6,4
Tafjord;SN60500;29.09.1997;10,4
Tafjord;SN60500;30.09.1997;9,1
Tafjord;SN60500;01.10.1997;10,6
Tafjord;SN60500;02.10.1997;7,6
Tafjord;SN60500;03.10.1997;6,5
Tafjord;SN60500;04.10.1997;5,9
Tafjord;SN60500;05.10.1997;5
Tafjord;SN60500;06.10.1997;7,1
Tafjord;SN60500;07.10.1997;13,6
Tafjord;SN60500;08.10.1997;11,5
Tafjord;SN60500;09.10.1997;9,3
Tafjord;SN60500;10.10.1997;10,1
Tafjord;SN60500;11.10.1997;7,5
Tafjord;SN60500;12.10.1997;4,8
Tafjord;SN60500;13.10.1997;2,3
Tafjord;SN60500;14.10.1997;3,1
Tafjord;SN60500;15.10.1997;0,2
Tafjord;SN60500;16.10.1997;5,2
Tafjord;SN60500;17.10.1997;9,9
Tafjord;SN60500;18.10.1997;10,1
Tafjord;SN60500;19.10.1997;4,1
Tafjord;SN60500;20.10.1997;1
Tafjord;SN60500;21.10.1997;1,1
Tafjord;SN60500;22.10.1997;1,5
Tafjord;SN60500;23.10.1997;0
Tafjord;SN60500;24.10.1997;-0,3
Tafjord;SN60500;25.10.1997;-1
Tafjord;SN60500;26.10.1997;-2
Tafjord;SN60500;27.10.1997;-6
Tafjord;SN60500;28.10.1997;-0,4
Tafjord;SN60500;29.10.1997;2,2
Tafjord;SN60500;30.10.1997;1,8
Tafjord;SN60500;31.10.1997;3,7
Tafjord;SN60500;01.11.1997;3,7
Tafjord;SN60500;02.11.1997;1,4
Tafjord;SN60500;03.11.1997;-2,3
Tafjord;SN60500;04.11.1997;0,4
Tafjord;SN60500;05.11.1997;3,5
Tafjord;SN60500;06.11.1997;5,6
Tafjord;SN60500;07.11.1997;8,4
Tafjord;SN60500;08.11.1997;6,6
Tafjord;SN60500;09.11.1997;8,1
Tafjord;SN60500;10.11.1997;9,5
